Date_Time,WSE
3/1/2023 0:00,2733.041248
3/1/2023 0:15,2733.042998
3/1/2023 0:30,2733.047666
3/1/2023 0:45,2733.044167
3/1/2023 1:00,2733.044167
3/1/2023 1:15,2733.046496
3/1/2023 1:30,2733.047666
3/1/2023 1:45,2733.049415
3/1/2023 2:00,2733.051165
3/1/2023 2:15,2733.051165
3/1/2023 2:30,2733.049415
3/1/2023 2:45,2733.048826
3/1/2023 3:00,2733.049405
3/1/2023 3:15,2733.050575
3/1/2023 3:30,2733.049405
3/1/2023 3:45,2733.049405
3/1/2023 4:00,2733.052324
3/1/2023 4:15,2733.052324
3/1/2023 4:30,2733.051745
3/1/2023 4:45,2733.051745
3/1/2023 5:00,2733.051745
3/1/2023 5:15,2733.049995
3/1/2023 5:30,2733.049405
3/1/2023 5:45,2733.052904
3/1/2023 6:00,2733.052904
3/1/2023 6:15,2733.051155
3/1/2023 6:30,2733.051155
3/1/2023 6:45,2733.051155
3/1/2023 7:00,2733.052904
3/1/2023 7:15,2733.051745
3/1/2023 7:30,2733.052914
3/1/2023 7:45,2733.051165
3/1/2023 8:00,2733.051165
3/1/2023 8:15,2733.049995
3/1/2023 8:30,2733.047086
3/1/2023 8:45,2733.047656
3/1/2023 9:00,2733.045337
3/1/2023 9:15,2733.043587
3/1/2023 9:30,2733.040668
3/1/2023 9:45,2733.042408
3/1/2023 10:00,2733.042408
3/1/2023 10:15,2733.042408
3/1/2023 10:30,2733.041248
3/1/2023 10:45,2733.040658
3/1/2023 11:00,2733.037749
3/1/2023 11:15,2733.043577
3/1/2023 11:30,2733.041828
3/1/2023 11:45,2733.039499
3/1/2023 12:00,2733.042408
3/1/2023 12:15,2733.043577
3/1/2023 12:30,2733.043577
3/1/2023 12:45,2733.041828
3/1/2023 13:00,2733.040668
3/1/2023 13:15,2733.043577
3/1/2023 13:30,2733.042418
3/1/2023 13:45,2733.042418
3/1/2023 14:00,2733.043587
3/1/2023 14:15,2733.043587
3/1/2023 14:30,2733.042998
3/1/2023 14:45,2733.042998
3/1/2023 15:00,2733.040089
3/1/2023 15:15,2733.041248
3/1/2023 15:30,2733.040079
3/1/2023 15:45,2733.041248
3/1/2023 16:00,2733.040089
3/1/2023 16:15,2733.041248
3/1/2023 16:30,2733.040089
3/1/2023 16:45,2733.041838
3/1/2023 17:00,2733.041838
3/1/2023 17:15,2733.041838
3/1/2023 17:30,2733.041248
3/1/2023 17:45,2733.041248
3/1/2023 18:00,2733.040089
3/1/2023 18:15,2733.043587
3/1/2023 18:30,2733.044747
3/1/2023 18:45,2733.042998
3/1/2023 19:00,2733.044747
3/1/2023 19:15,2733.044747
3/1/2023 19:30,2733.042998
3/1/2023 19:45,2733.044747
3/1/2023 20:00,2733.046496
3/1/2023 20:15,2733.043587
3/1/2023 20:30,2733.041838
3/1/2023 20:45,2733.042998
3/1/2023 21:00,2733.042998
3/1/2023 21:15,2733.041838
3/1/2023 21:30,2733.040089
3/1/2023 21:45,2733.042998
3/1/2023 22:00,2733.042998
3/1/2023 22:15,2733.042998
3/1/2023 22:30,2733.042998
3/1/2023 22:45,2733.041248
3/1/2023 23:00,2733.042998
3/1/2023 23:15,2733.039499
3/1/2023 23:30,2733.042998
3/1/2023 23:45,2733.044167
3/2/2023 0:00,2733.041248
3/2/2023 0:15,2733.041248
3/2/2023 0:30,2733.045917
3/2/2023 0:45,2733.040668
3/2/2023 1:00,2733.044167
3/2/2023 1:15,2733.043577
3/2/2023 1:30,2733.042408
3/2/2023 1:45,2733.041828
3/2/2023 2:00,2733.043577
3/2/2023 2:15,2733.043577
3/2/2023 2:30,2733.042998
3/2/2023 2:45,2733.042998
3/2/2023 3:00,2733.041248
3/2/2023 3:15,2733.037749
3/2/2023 3:30,2733.037749
3/2/2023 3:45,2733.039499
3/2/2023 4:00,2733.036
3/2/2023 4:15,2733.036
3/2/2023 4:30,2733.03717
3/2/2023 4:45,2733.03542
3/2/2023 5:00,2733.03717
3/2/2023 5:15,2733.042418
3/2/2023 5:30,2733.045917
3/2/2023 5:45,2733.045917
3/2/2023 6:00,2733.045917
3/2/2023 6:15,2733.044167
3/2/2023 6:30,2733.044167
3/2/2023 6:45,2733.042418
3/2/2023 7:00,2733.042418
3/2/2023 7:15,2733.040668
3/2/2023 7:30,2733.044167
3/2/2023 7:45,2733.040668
3/2/2023 8:00,2733.040668
3/2/2023 8:15,2733.039499
3/2/2023 8:30,2733.041248
3/2/2023 8:45,2733.041248
3/2/2023 9:00,2733.038339
3/2/2023 9:15,2733.038339
